,business_id,date,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,sentiments
63251,zioLxtBc9THNS2TOn9xW1w,2017-12-02 23:43:04,-sVlQe1JnDkociZ526D9qA,2.0,"I was the most excited about this restaurant and also the most disappointed. We ordered just the fried chicken and it was so salty. The spice was nice as it removed some of the fish sauce smell but I still couldn't really eat most of it.

I liked the vinegar vegetable on the side.

Not sure why people raved about it so much! I'd like to try the chicken curry-like dish next time if I'm ever back. Not worth the drive!",NzfRfep91shG7Ue-kvj-gw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
63655,zioLxtBc9THNS2TOn9xW1w,2013-10-03 19:25:26,cnfB4XFFa1y8M0Zr0EQFpg,5.0,Not only did this place have the best atmosphere but the food was amazing. I lived in Thailand for two years and I must say the food brought back memories immediately. The only major difference between Pok Pok and when I lived in Thailand was that the food in Thailand was spicier but nevertheless this is a must for Thai food lovers. I could literally eat here everyday of the week if I lived in Portland.,5TjvROPSfHBS-iqkmcEY1w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
63804,zioLxtBc9THNS2TOn9xW1w,2011-03-21 05:00:22,OXamnYGbLabrja51YbiM6g,5.0,"Please, please, PLEASE open a location in San Francisco!!  I'm still dreaming about the fish sauce wings... so crunchy, so tangy, so delicious.  It makes me want to cry a little bit.  I've never had more unique and more tasty Thai food before. Every dish had a little surprise in it.  Heck, even the water tasted different! They put this herb in it that tasted like cashews to me.

I can't wait to go back to Portland and back to Pok Pok. Soooo worth the long wait.  And if the owners of Pok Pok read this, seriously, you should come to San Francisco. We would go crazy for you down here.",eiZr9_43o-iLw1pqdp7RyA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64053,zioLxtBc9THNS2TOn9xW1w,2012-01-08 17:13:27,8ftJcOJ3rDCk8uSISlL6pQ,5.0,All I can say is this place is a MUST GO! We ordered a bunch of appetizers and all were fantastic!,obPsw3AjwL6DvKM_dTnoWQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64119,zioLxtBc9THNS2TOn9xW1w,2018-02-24 05:44:37,_17sD43qObDdQCNWUcU5eg,5.0,"4:30. We got there at 4:30. 

""Right now we're looking at a 60-90 minute wait.""

""I'm sorry. What?""

Gave them the cell phone number. Headed down the street to Imperial Taproom for some beers. And guess what, about 90 minutes later, we got the text. Your table is ready. We sat downstairs. There is also an upstairs, a left patio, and a right patio. Oh, and a center patio. Quirky but fun.

Wings are a must. They have been on tv shows and they're spicy and unlike any wing you've had. Just get them. Brussels and pork belly was delicious. Sprouts were perfect, firm consistency. Cha ca catfish was heavenly. Bed of noodles soaked up the sauce nicely. The Neua Naam Tok was amazing. Steak salad. Salad is a loose term and means anything mixed in Thai cooking. No lettuce here. Spicy is misleading. It's hot, but it's so flavorful. Sweat glands, engaged. The complimentary sticky rice comes in handy with this dish. A must.

Here's where I get confused. We sat, ordered, beered up, ate, and paid in probably 40 minutes. Pretty quick turnover. For us to wait as long as we did, that means an army came through while we had beers down the street.

Be advised, long wait, unique experience, great food.",85rGU0L7rS1AoSdtxQIKag,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64301,zioLxtBc9THNS2TOn9xW1w,2015-09-11 21:58:01,yUuiWaVStse1AWe1INn3og,4.0,All of our dishes were excellent - they are definitely not your typical Thai restaurant  fare so that could be off-putting to some people.  Would go back to try totally different dishes.  Can get really busy during certain times so be ready for a wait or go during the week day.,t3aQad6UsrcAZ0h_ezYhRQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64344,zioLxtBc9THNS2TOn9xW1w,2016-12-19 18:52:03,jQLVr5mKpEWq_EMcRo6LLg,3.0,"I've been here two times - the first time, I was a bit disappointed but I thought it might have been the consequence of too-high expectations. I went to Pok Pok a second time last weekend. It was the end of Snowpocalypse 2016 and it was about 30 degrees outside and they sat us outside. There was a heater above our table, but we still had to wear our down jackets and everyone had very cold legs. 

We got papaya salad, boar collar, chicken wings, catfish, curry noodles, sticky rice and steamed rice. The papaya salad was good. The boar was disappointingly small for $15.50 and it was covered in cilantro - which was too bad because the people who wanted to eat it both dislike cilantro and the menu didn't mention it had cilantro.

The wings seem to be popular with people who like salty foods, but if you're sensitive to salt they may not be for you. I liked the vegetarian curry noodles, but, I wouldn't say they were anything to write home about. 

The thing I liked most about pok pok was the level of spice. I like very spicy food and Pok Pok doesn't disappoint. If I could purchase their dried peppers alone, I would.",J8Hy_zo82HvdLZqL3ubtXw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
64363,zioLxtBc9THNS2TOn9xW1w,2018-08-14 08:08:41,nKwXl_rz7DI9pNqgw862eA,1.0,"Total ripoff! Every ""entree"" is $15 or more and each entree is about maybe the size of a typical appetizer at most restaurants. This place has to be thriving/surviving on hype alone. They are known for their amazing wings which cost $16 for six wings. This in itself is a total pricing ""eff you"" to any customer that dines with Pok Pok. Just let that sink in a little bit... $16 FOR SIX WINGS! absolute joke. My group and I were starving after our meal. All the portions were tiny and over priced. It's also an extra $4 if you want rice with your entree. $4 FOR A SIDE OF RICE!!! Also... the taste of the food was average at best. Honestly nothing special. The greed of the owners of this restaurant will eventually come back to haunt them. Good Thai food is not hard to find so please save your money and go ANYWHERE else. You can thank me later.",V3K3E_REWeKRsukfSgDXOg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
64420,zioLxtBc9THNS2TOn9xW1w,2013-08-16 17:36:02,k3D5PXu6sEf5G8IhRYZWKg,5.0,"Yup, you're friends are right.  You should go here.  They are also right about the wings.  Amazing!",HrhbyLqUYJrYlwWnXeVGog,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64462,zioLxtBc9THNS2TOn9xW1w,2017-07-30 05:16:04,bLumvs1UxzjXFAJZR6gJ5A,5.0,"Authentic and delicious. Period. Thai food with a twist (real and homemade, not typical take out Thai). Definitely order the wings and load up on spicy sauces, which are super flavorful. And expect a long line for sit down (or you can order take out). We thought you ordered at the counter and sit wherever, but there was actually a 90 minute wait. The only cons included a somewhat unhelpful staff and expensive menu for small portions - but overall great!",9DaPWflsPzS42yBh3LYy2w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64653,zioLxtBc9THNS2TOn9xW1w,2016-07-05 06:28:42,yvfmHGBqdPAf4bhhxTmhSA,3.0,"3.5 rounded down by a 90 minute wait. My family and I came here for dinner. Perusing a menu full of dishes I had never seen before got me excited. The glass noodles that I ordered were big-time spicy, with sausage and a sour sauce. I really really didn't like the dried shrimp littered through my food; they were tough to chew, ruining the texture of the dish, and their flavor was too strong. My brother had the fish sauce wings, which were big, meaty, spicy, and sweet. Pretty similar to normal chicken wings but with some added depth of flavor from the fish sauce. My mom's curry noodles tasted like a weird dessert, too sweet and full of pieces of pineapple. My favorite dish was definitely my dad's noodles in a clay pot with shrimp and pork belly, but I only got a little taste. Portions weren't exactly small, but we weren't stuffed and there weren't any leftovers. Prices ran at about $15 per entree. I would go again if it weren't for the long wait.",BFBn44X2gnL1f8qSRT0H-Q,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
64777,zioLxtBc9THNS2TOn9xW1w,2013-08-06 05:41:39,pAXVDLTa0M9IVyNJBvah8A,5.0,"We ordered a bunch of items even though there were only two of us. Everything was soooooooooo good. My family is from SE Asia, and the dishes here are so flavorful. The wings are delicious! I love the sticky rice - it's the way my mom makes it. I am going back the next time I go to Portland. The only thing I'd complain about is the long wait...",0_ERNERGyoeGr2BGZRVPnA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64785,zioLxtBc9THNS2TOn9xW1w,2015-11-20 17:13:24,7o0zSSzXzPDBfcQuiupbWA,3.0,"way overrated, in my experience. It is  a hip place to go,  and if you like spicy you ll love it, but does not accommodate  anything else, long lines,  super noisy and  tight spaces.",qWq9SzB_9dRgOpOC23Ha_g,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
64849,zioLxtBc9THNS2TOn9xW1w,2014-09-27 01:32:59,tDZX-z-DZNSmv3-aDax7BA,5.0,"They have a lot of interesting dishes that I think it's worth to try. I like their roasted duck, wings, Kai yaang, and some other dishes that I can't remember the name. I would definitely go to this restaurant again and try the rest of the dishes.",3GRdY13i5qB4GhxEPd1mxA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64886,zioLxtBc9THNS2TOn9xW1w,2011-07-07 07:49:16,YP56q-F1asMLMr6hESAubQ,4.0,"If I had to eat one thing before I died running across the street with out looking, I'd take the fish sauce wings with me. It'd be one of the last tastes my body would agree with before I see more of them in my next life.",53HIXu0bSqc3OSZzPs-6Uw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
64946,zioLxtBc9THNS2TOn9xW1w,2017-10-14 00:21:50,iLEnJzzx2Dip4RkVdFbC0A,5.0,"Ordered chicken wings and ""khao soi"" (curry noodle with chicken, beef, or veggie).  Sour, crispy, sweet, spicy.  Chicken wings come in spicy or nonspicy, but we ordered nonspicy.  I'm tempted to order spicy to-go.",iS4m_LE7f2oEzYl09HiIuw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65067,zioLxtBc9THNS2TOn9xW1w,2010-10-12 09:19:34,ecVjMoLAXhaEAnPDTPa4pg,4.0,"Finally, we made it to Pok Pok. After seeing it on DDD, I couldn't wait to try the Vietnamese fish sauce wings. They definitely live up to the hype - very flavorful and juicy wings with hints of sweet & savory - although not my favorite chicken wings (Sab-ee-lee, San Diego, CA).  We also tried the special of the day - whole tilapia which had a very tangy and delicious sauce over it - cooked to perfection.  We also had the pork belly and papaya salad - nothing special.  The prices were a little bit more than I would expect for a Thai restaurant but we like it enough to come back for more.  

Although if I ever have a craving for their chicken wings and Pok Pok is packed, I may try them at their sister restaurant across the street at ""Whiskey Soda Lounge"".  That is the only dish that they have in common between the two restaurants.  

Make reservations. This restaurant is always packed and only takes reservations for parties of 5 or more.

Good job, Guy! Another great find!",5oz5ybUHfO1HKOhbQnPKvw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65089,zioLxtBc9THNS2TOn9xW1w,2018-03-06 04:35:28,l813ysPYxHzqyKaBxKK6BQ,4.0,"We had dinner there this evening while in town for a conference. My colleague's son recommended it. We had Thai food the evening before at a local spot near our hotel, but are always up for good Thai, so thought we'd have another go. Pok Pok was very different than more traditional Thai restaurants. We ordered a number of different dishes (including the sticky wings) and none of them disappointed. The flavors were unique and the sticky rice rounded out the portions nicely. We ended the meal with the coconut ice cream sandwich and the whisky ice cream soda which were both unique.",cQJo-HvPD1Mg0IMHkC7dzA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65153,zioLxtBc9THNS2TOn9xW1w,2015-09-26 21:22:27,uuy4bjkUV3JHqI6I0uQLLw,5.0,Go for the Fish Sauce wings... stay for the smells and noises that come from the kitchen.,VFekhALzAkfLJc9Pq0_2WQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65170,zioLxtBc9THNS2TOn9xW1w,2013-11-15 06:18:46,Inw8D2XJKRRO_Ws1ehv_3w,4.0,"There is not too much left to be said food wise- it was all very good. We actually had a friend working here so we let her order for our table of 6 and I'm glad we did because honestly the menu was too overwhelming to keep things straight- I'm too much of a Thai novice (I love it all, but I'll never remember what it was called).

So for me, minus 1 star for the menu and insane wait.",dzICc54qf2HSRn_w7LlTgQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65231,zioLxtBc9THNS2TOn9xW1w,2014-03-17 01:42:02,d0GZyP-3DGxEfvytnqsJ_A,4.0,"Four of us went on a Sunday late afternoon. The place was pretty full,so we had to wait for around 15 minutes; and it was worth the wait
We liked the Khao Man Som Tam best; Fish Sauce Wings and Kung Op Wun Sen (especially the Prawns dipped in the sauce they gave) tied second; the Pork Ribs was just about OK.",8iQ9_AJNjptfL7Qt_yKzTQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65272,zioLxtBc9THNS2TOn9xW1w,2012-05-31 03:21:58,WFF1leHdn3ePHloA39qp0Q,5.0,"Pok Pok is the reason I moved to Portland from San Diego.  The Whiskey Soda is also very good, fun atmosphere and the food is just the same as Pok Pok across the street, amazing.  Just be prepared for spicy food when ordering the appetizers, I love the heat, but my Mom and Aunt had a hard time with it.  The portion sizes are perfect for sharing if you order a couple for the middle of the table, or for just one person.  The drink selection is totally awesome, a lot of fun to try new things.  My fave is the Salty Plum Collins.  The servers are great and knowledgeable, and always eager to explain some of the ingredients.  I almost lost my mind when they opened Pok Pok Noi in my hood, now I only have to drive 2 miles to enjoy those wings!!!!

Update:  I just got home from spending a whole month in Thailand and this food is exactly what you get at the street consessions.  They nailed it!  So good!",9jStwuAp2D0gdMFe6FNrTw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65297,zioLxtBc9THNS2TOn9xW1w,2008-05-05 01:11:53,P7pSp_8lujyGl-v3pL8fzw,5.0,"I heart Pok Pok's chicken wings.  They have that perfect balance of spicy, salty, and sweet.  They are the reason I gave the 5-star rating.

Actually, I have thoroughly enjoyed everything I have ordered the two times I have been.  Some things are better than others, specifically the spicy beef salad, mango salad, coconut curry soup. But, all-in-all I really like this place.  I think the price matches the quality of food, the servers are helpful and quick, and the drinks are delish.",r-zB9BS2dF-WOeHpEE5dSA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65539,zioLxtBc9THNS2TOn9xW1w,2013-12-31 01:52:26,PT3JFMgqxQpel--RO5Q7ww,3.0,"Being asian I didn't really find the food that special. It's a nice change from the ""fancy"" city Thai food and the dishes are more like country/common house hold dishes. It was made well but I guess I just wasn't impress because my Mom could have made this. And I found the house special wings a bit overdone. My brother makes it better.",JOBoV3H-ERYaa3s3WEDKEQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
65711,zioLxtBc9THNS2TOn9xW1w,2016-07-04 18:37:12,j31rIlVFZETFVPb8DYFI8g,2.0,"Meh. I prefer Luc Lac by a wide mile. I enjoyed their wings (very salty, but still good), but the other dishes we got (an eggplant salad and the ""flagship"" dish) were so boring I was glad we had eaten Salt & Straw while we waited for our table. The chicken was dry, basically unseasoned. We got half a bird and at first I'd said we may need more, but we ultimately left about half of that half uneaten. The eggplant salad was cooked in the worst possible way: slimy and soggy eggplant with no integrity when you speared it on your fork. I put mine back on the serving dish.

All in all, I probably won't go back. This was definitely not worth the hour wait and $60 tab.",0OzX6qlnq51GM9dJ9Ub99Q,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
65729,zioLxtBc9THNS2TOn9xW1w,2018-03-24 19:30:02,BZDkBkfhWufZHxFKGZAbLA,4.0,"Started off with Ike's Vietnamese fish sauce wings with the red pepper flakes on the side to share with those who like mild/spicy. The glazed sauce itself is not spicy. Wings were very flavorful and infused nicely with the fish sauce but didn't have that ""stinky nuoc mam"" smell. The beef salad paired well with a side of rice (I would recommend 1 side of rice -coconut jasmine rice was our personal favorite - for two people instead of 2 because there was a lot of food). The Khai Soi Kai-curry noodles tasted like a combo of the Vietnamese dish Mi Quang and thai yellow curry. Good fusion take of Viet and Thai!",uVpyGYm7oH6pi7M8VTyVpg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65778,zioLxtBc9THNS2TOn9xW1w,2017-04-22 15:43:24,qbigundIXiSutvPDqYgccA,5.0,"First time in Portland and a friend suggested it to me. Sat at the bar and snacked on some spicy peanuts. The bartender presented me my drink which was the Tumeric whiskey sour and from the first sip I knew my experience was to be epic. I ordered the spicy catfish and it's impossible to rate food that good the sweet mixed with spicy, mixed with the marriage of catfish and....you can't rate food that good and for good reasons because you have to just eat there to appreciate and take it all in.",N80KQew5pPjj5rfRe3zdWQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65893,zioLxtBc9THNS2TOn9xW1w,2017-12-03 16:51:08,AJOcrCqgQTAgTgF6r8zklg,3.0,"Chicken wings were great, but $15 for 6 wings is on the pricey end for this type of venue (dingey, semi-outside, dubious if it would pass inspection). I'd actually rather get them to go. 

Curry was alright. Standard thin thai style curry with some fried dough topping to try and spruce it up. Not worth a second shot. Originally ordered their special catfish dish, but they sold out :(

Service was fast, friendly and knowledgable on the dishes.

Come here to order their top dishes. Skip the rest since the price premium spans the entire menu.",2Tthatq3JBMnd_OHfQk5ZA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
65908,zioLxtBc9THNS2TOn9xW1w,2014-12-02 02:11:38,Ain2LIkpG_idDa5F9THo4A,4.0,"Spicy wings, Bore Collar, sticky rice, DONE!   Very good.",ONqNLftP4KkBibTFq2OM3g,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
65915,zioLxtBc9THNS2TOn9xW1w,2017-01-02 19:56:40,HY_-GFo4MnPBdhE5OLnTSA,2.0,"I'm so torn on writing this review. Pok Pok comes highly recommended from not only Yelp, but Trip Adviser, and even a few close friends......but I don't understand why?!

Pros - 
Waiters were very friendly and helpful with the menu
We were able to make reservations and got seats right away 
Thai Wings are awesome 

Cons - 
The place smells like mold 
If you make reservations you get stuck upstairs and miss the ambiance of the place 
Other than the wings the food and drinks were just okay at most....
EXPENSIVE!! For 6 people, each getting 1 drink and 1 dish (we all shared) was around $410 

I'm all for trying new places and giving credit where credit is due, but this place just didn't hit the mark for me.",RBGo1DvgKolhNUOKl4JvbA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
66013,zioLxtBc9THNS2TOn9xW1w,2015-12-07 06:08:25,rr90SbDHC69-i6w-KGmE9g,2.0,"Whaaaaaaaat?! The good reviews of this place misled me. Very expensive mistake on my part. To be fair, I did order many different items on the menu. I am pretty indecisive, and like to try a little bit of everything. But even had I not ordered so much, the bill would have been too pricy. The food was bland. The service was good. The water tasted off. The wings don't even come close to touching some of the wings I've had at other Asian restaurants in town. Sad to say this is a no-go. I wanted so badly to like it.",Cqmp9iwlW9lvC7jqLqeSlQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
66042,zioLxtBc9THNS2TOn9xW1w,2015-02-18 07:07:17,WOQW_UrV1keLJwxbA8gN2g,5.0,"This place was pretty unique among the Thai restaurants I have eaten at. From what I could tell from the menu and what I ordered the place stays far from your Americanized Asian food which many Thai restaurants tend to veer towards.

We sat out on a tented, heated patio that was fairly comfortable. The place was busy so we were happy to get what we could.

We got a few things among which most notably was Ike's Wings, I mean with the name similarity how could I not? Plus it was highly recommended by the server for good reason. The wings were big (think two to three American wings to one Ike's wing). The spices and flavoring were delicious and not spicy which was much appreciated by some of the milder palettes of our group. People as far south as Corvallis (an hour away) asked our group if we ate the wings at Pok Pok so they make an impression.

There seemed to be quite a few vegetarian options on the menu. The menu is pretty extensive so it seems that a diverse group should be able to find something to satisfy most (but not a hamburger so don't expect to order from a kids menu for more domestic tastes).",UbN9g9fLZWtPZTm5NxfyEA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66219,zioLxtBc9THNS2TOn9xW1w,2016-10-02 16:37:15,axq0y8CSb_YyBGW5M-dB3g,1.0,"I don't care how many people say this place is good. I will never, ever try to eat at  this joint shack calling its self a restaurant.   The attitude hereby the host is up the kazoo. The young woman host treats you like she is doing you a favor when you sign in and in front of costumers she talks to the rest of the staff around her about how there is no need to rush seating customer waiting that they will wait the 1 1/2 hour quoted when you sign in. Because if you happen to be a party of less than 6  you can't make a reservation . After waiting 1 1/2 hours we left to the Fantastic Indian restaurant down the street. 
I was so mad I threw and hour and a half waiting thinking I had already spent time waiting so maybe I would be next when there were so many empty seats available for two.  POK POK =SUCK SUCK!!!",rnN8npwfS_Nfl3J24o7WKA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
66266,zioLxtBc9THNS2TOn9xW1w,2017-07-19 22:33:29,9gi5rKQYJoD1zXSUh0u-QA,4.0,"Of course, we had to make a stop at Pok Pok after seeing all these posts about it and whatnot. We walked over here one morning for brunch, and luckily, we were seated right away. After consulting some of my friend's yelps, we decided to go with the boar collar, the curry noodles, and the cha yen. 

The boar collar was SUPER flavorful and VERY spicy (I believe it's a garlic, pepper, lime juice concoction on top). As soon as you bite into it, a rush of flavor smashes into your mouth (first the lime, then the spiciness and other flavors). I knew that my boyfriend would LOVE this dish (because it's spicy), and needless to say, he did! Very small portions though, so beware.

Boy oh boy am I glad we paired it with the curry noodles. It was light, full of coconut milk (as the base probably), and it definitely took the heat off of the boar collar. There was a good amount of chicken, but a small amount of the thick, flat egg noodles. Overall, it was good, but for some reason, I kept on having a bitter aftertaste. This was served with a plate of chili, pickled vegetables, etc. 

The Thai tea with evaporated milk (cha yen) came in a bottle, which was interesting to me. It tasted decent, but it was almost $5, so I am not sure if it was worth it.

All in all, this place is good to try, but keep in mind that it is very pricey for what you end up getting. The waitress recommended at least 3 plates to share between two people, but we wanted to save room for other stuff around the city too. We ended up leaving pretty hungry even after forking over $40 for a meal. :(",eCMEytD_6sNUHA2lrzoZ4g,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66274,zioLxtBc9THNS2TOn9xW1w,2017-03-18 17:49:02,ZgKakuqh3WRR5EkrAo77vQ,4.0,I'm usually a little leary of the places Guy F features on his show but this place was great. We had to wait for about an hour even at 9 pm on a Thursday. You can go across to the bar next door and wait for their text. Really flavorful dishes. Don't miss it. Staff is really knowledgeable of the many dishes they offer. Would absolutely go back.,-kyBvcHluqmLxqNP0p1vGA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66492,zioLxtBc9THNS2TOn9xW1w,2016-12-07 20:09:24,JqNLGqIsK13Ho8ggymLoWw,4.0,"It's great food, and I'd return, but it's not perfect.

First, it's so dang popular so you are going to work to get a seat. James Beard awards and countless write-ups will do that to a place.

Second, it ain't cheap. 

While many of the dishes are considered ""street food"", or inspired by street food, the prices aren't street.

Those famous fish sauce wings?  $15.50 for 6 of them.

Green papaya salad? $10.

Lastly, and this goes with the first critique, it's crowded and tight. Not alot of elbow room if you were planning on peeling those shrimp or two-handing those chicken wings. It can be pretty cramped.

Final note - it's good food, very flavorful and tastes authentic Thai. (Yes, I visited many years ago).

But I'm glad I finally tried it.

4 stars and yes, I would return. I just would aim for a quiet, less busy night... if it exists.",KSEz24G-vreWsB5t5ZFOdg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66539,zioLxtBc9THNS2TOn9xW1w,2015-09-26 17:06:23,vGQlnJ617CLrvMyQ57wCpA,5.0,Amazing food.  Great service.  Creative drinks.  I love this place!  Go - you won't regret it...as long as you don't mind waiting in long lines at the door to get in :),ZtHEWjNzX7JmErn3LJK7TA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
